order_id,customer_id,order_date,product_name,product_category,product_id,quantity,unit_price,order_amount,payment_method,card_last_four,payment_status,fulfillment_status,shipping_carrier,tracking_number,delivery_date,delivery_signed,customer_email,customer_city,customer_state,return_policy_days,avs_cvv_match,customer_ip
TTS-ORD-20260606-KF486,CUST-0343,2026-06-06,Yoga Mat Non-Slip 6mm,Sports,PROD-C05,1,22.99,22.99,Visa,4973,Completed,Delivered,FedEx,224214337282,2026-06-09,No,d***d@yahoo.com,Jacksonville,FL,30,Pass,77.15.192.36
TTS-ORD-20260610-FIA3O,CUST-0661,2026-06-10,Silicone Phone Case - Galaxy S24,Electronics,PROD-B1,1,14.99,14.99,Mastercard,3988,Completed,Delivered,DHL,JD74741350442,2026-06-17,No,n***y@icloud.com,Jacksonville,FL,14,Pass,210.36.192.136
TTS-ORD-20260627-Y5T37,CUST-0321,2026-06-27,Oversized Canvas Tote Bag,Fashion,PROD-C10,1,14.99,14.99,Mastercard,9222,Completed,Delivered,UPS,1Z999AA19727885096,2026-07-01,Yes,m***t@outlook.com,Tampa,FL,30,Pass,201.59.109.239
TTS-ORD-20260606-RXONB,CUST-0355,2026-06-06,Vitamin C Brightening Serum,Beauty,PROD-C01,4,18.99,75.96,Mastercard,7086,Completed,Delivered,Veho,VH297239684,2026-06-13,No,s***a@icloud.com,Dallas,TX,30,Pass,69.70.28.27
TTS-ORD-20260709-J9UU2,CUST-0365,2026-07-09,Espresso Machine Pro 3000,Home,PROD-A5,1,349.99,349.99,Visa,1748,Completed,Delivered,UPS,1Z999AA12327660794,2026-07-16,Yes,j***a@gmail.com,Atlanta,GA,30,Fail,100.24.242.80
TTS-ORD-20260619-A2R5B,CUST-0032,2026-06-19,Wireless Noise-Cancelling Headphones,Electronics,PROD-A1,1,59.99,59.99,Mastercard,3641,Completed,Returned,UPS,1Z999AA16717968085,2026-06-26,Yes,e***h@yahoo.com,Atlanta,GA,30,Pass,194.119.21.227
TTS-ORD-20260615-MM4P6,CUST-0150,2026-06-15,Electric Standing Desk Frame,Home,PROD-A6,2,289.0,578.0,Visa,7350,Completed,Returned,DHL,JD94734209932,2026-06-22,No,d***d@yahoo.com,Jacksonville,FL,30,Pass,73.157.156.20
TTS-ORD-20260702-RQGKC,CUST-0201,2026-07-02,15g Nail Glue Press-On Kit,Beauty,PROD-B3,1,12.99,12.99,Mastercard,6952,Completed,Processing,,,,,j***r@outlook.com,San Antonio,TX,0,Pass,42.19.46.182
TTS-ORD-20260701-7EN48,CUST-0197,2026-07-01,Sunset Lamp Projector,Home,PROD-C20,3,19.99,59.97,Mastercard,7122,Completed,Delivered,DHL,JD16392023728,2026-07-06,No,o***a@gmail.com,Dallas,TX,14,Pass,194.106.130.116
TTS-ORD-20260603-I5YMQ,CUST-0421,2026-06-03,Mini Portable Projector HD,Electronics,PROD-C07,1,149.99,149.99,Mastercard,9767,Completed,Delivered,FedEx,215333013593,2026-06-08,Yes,r***t@icloud.com,Raleigh,NC,30,Pass,47.22.47.188
TTS-ORD-20260626-FQXLB,CUST-0507,2026-06-26,Portable Bluetooth Speaker,Electronics,PROD-A7,1,39.99,39.99,Visa,7230,Completed,Delivered,FedEx,914765135106,2026-07-02,Yes,e***y@gmail.com,Salt Lake City,UT,30,Pass,112.203.111.251
TTS-ORD-20260604-5SYJ3,CUST-0279,2026-06-04,Ice Roller for Face & Eyes,Beauty,PROD-C21,1,7.99,7.99,Mastercard,2514,Completed,Delivered,FedEx,254977844506,2026-06-07,Yes,s***n@icloud.com,Phoenix,AZ,0,Pass,107.247.193.77
TTS-ORD-20260623-H0UFX,CUST-0108,2026-06-23,Vitamin C Brightening Serum,Beauty,PROD-C01,1,18.99,18.99,Mastercard,6185,Completed,Delivered,USPS,9400111899826559,2026-06-30,Yes,r***l@gmail.com,Phoenix,AZ,30,Pass,58.230.118.240
TTS-ORD-20260621-PTFNM,CUST-0460,2026-06-21,15g Nail Glue Press-On Kit,Beauty,PROD-B3,5,12.99,64.95,Visa,4131,Completed,Returned,FedEx,596645506957,2026-06-28,Yes,r***d@hotmail.com,Tampa,FL,0,Pass,23.95.209.94
TTS-ORD-20260620-EGPGV,CUST-0525,2026-06-20,Smart Watch Ultra Pro,Electronics,PROD-A2,3,245.0,735.0,Mastercard,9892,Completed,Delivered,Veho,VH477666117,2026-06-25,No,l***a@icloud.com,Seattle,WA,30,Pass,117.73.217.169
TTS-ORD-20260619-D0WTW,CUST-0296,2026-06-19,Acne Patch Hydrocolloid (96ct),Beauty,PROD-C18,3,8.99,26.97,Visa,9247,Failed,Shipped,UPS,1Z999AA19974926617,,,m***k@hotmail.com,Indianapolis,IN,0,Pass,28.171.75.219
TTS-ORD-20260615-SJXL6,CUST-0408,2026-06-15,Wireless Earbuds with Charging Case,Electronics,PROD-C17,1,27.99,27.99,Visa,7794,Completed,Delivered,Veho,VH543385303,2026-06-21,Yes,j***h@yahoo.com,Phoenix,AZ,30,Pass,21.231.233.107
TTS-ORD-20260602-GX32U,CUST-0430,2026-06-02,LED Desk Lamp with USB Charger,Home,PROD-A3,1,34.99,34.99,Mastercard,3111,Completed,Delivered,USPS,9400111899278688,2026-06-09,No,b***y@icloud.com,Austin,TX,30,Pass,206.45.104.232
TTS-ORD-20260611-HDPWV,CUST-0040,2026-06-11,Retro Polarized Sunglasses,Fashion,PROD-C11,1,12.99,12.99,Mastercard,1455,Completed,Delivered,Veho,VH918375813,2026-06-16,No,d***l@hotmail.com,Las Vegas,NV,14,Pass,201.140.236.249
TTS-ORD-20260625-1XJ7W,CUST-0112,2026-06-25,Electric Standing Desk Frame,Home,PROD-A6,2,289.0,578.0,Mastercard,2694,Completed,Delivered,FedEx,311728669974,2026-07-02,No,a***y@gmail.com,San Antonio,TX,30,Pass,137.238.153.32
TTS-ORD-20260619-RAC8C,CUST-0415,2026-06-19,Portable Bluetooth Speaker,Electronics,PROD-A7,1,39.99,39.99,Visa,7879,Completed,Processing,,,,,m***l@icloud.com,Chicago,IL,30,Pass,100.163.233.116
TTS-ORD-20260620-F07GB,CUST-0532,2026-06-20,Vitamin C Brightening Serum,Beauty,PROD-C01,1,18.99,18.99,Mastercard,1377,Completed,Delivered,USPS,9400111899463629,2026-06-26,No,j***s@hotmail.com,Houston,TX,30,Pass,151.195.40.56
TTS-ORD-20260614-XQ3P8,CUST-0695,2026-06-14,Pop Fidget Toy Mega Pack,Toys,PROD-C14,1,9.99,9.99,Visa,4163,Completed,Delivered,USPS,9400111899604967,2026-06-18,No,b***n@outlook.com,New York,NY,0,Pass,64.51.176.217
TTS-ORD-20260607-P03WV,CUST-0266,2026-06-07,Aesthetic LED Strip Lights 50ft,Home,PROD-C08,2,15.99,31.98,Visa,8033,Completed,Cancelled,,,,,s***n@yahoo.com,Portland,OR,14,Pass,165.91.96.230
TTS-ORD-20260611-MBGL2,CUST-0316,2026-06-11,Espresso Machine Pro 3000,Home,PROD-A5,1,349.99,349.99,Visa,6861,Completed,Processing,,,,,d***y@yahoo.com,Charlotte,NC,30,Fail,38.56.169.96
TTS-ORD-20260621-SDKV5,CUST-0044,2026-06-21,Pop Fidget Toy Mega Pack,Toys,PROD-C14,1,9.99,9.99,Visa,2225,Completed,Delivered,USPS,9400111899343949,2026-06-28,Yes,s***n@hotmail.com,Chicago,IL,0,Pass,185.108.175.194
TTS-ORD-20260621-UKX49,CUST-0194,2026-06-21,Acne Patch Hydrocolloid (96ct),Beauty,PROD-C18,1,8.99,8.99,Visa,8565,Completed,Delivered,UPS,1Z999AA15827941299,2026-06-25,No,j***a@outlook.com,Denver,CO,0,Pass,53.216.248.104
TTS-ORD-20260705-J1OUL,CUST-0168,2026-07-05,LED Desk Lamp with USB Charger,Home,PROD-A3,1,34.99,34.99,Visa,1771,Completed,Processing,,,,,k***n@icloud.com,Raleigh,NC,30,Pass,96.179.252.117
TTS-ORD-20260608-3TAYB,CUST-0029,2026-06-08,Heated Blanket USB Throw,Home,PROD-C22,1,39.99,39.99,Visa,1705,Completed,Delivered,USPS,9400111899820999,2026-06-14,Yes,n***y@gmail.com,Milwaukee,WI,30,Pass,32.243.78.20
TTS-ORD-20260710-SUX9L,CUST-0096,2026-07-10,Mini Portable Projector HD,Electronics,PROD-C07,2,149.99,299.98,Mastercard,8908,Completed,Delivered,FedEx,743184387071,2026-07-16,No,d***y@yahoo.com,Denver,CO,30,Pass,43.68.197.76
TTS-ORD-20260706-GDHVS,CUST-0044,2026-07-06,Electric Standing Desk Frame,Home,PROD-A6,2,289.0,578.0,Mastercard,6134,Completed,Delivered,Veho,VH164711124,2026-07-10,Yes,a***y@outlook.com,Atlanta,GA,30,Pass,201.117.168.40
TTS-ORD-20260609-XF50I,CUST-0326,2026-06-09,Running Shoes Lightweight Mesh,Sports,PROD-C23,1,44.99,44.99,Visa,8550,Completed,Delivered,USPS,9400111899543646,2026-06-13,No,s***a@yahoo.com,New York,NY,30,Fail,88.8.122.170
TTS-ORD-20260623-BN7GG,CUST-0431,2026-06-23,Crossbody Sling Bag Nylon,Fashion,PROD-C24,3,16.99,50.97,Visa,3894,Completed,Delivered,DHL,JD80569956609,2026-06-28,Yes,m***l@hotmail.com,Charlotte,NC,30,Pass,90.136.156.127
TTS-ORD-20260607-CDIWZ,CUST-0308,2026-06-07,Crossbody Sling Bag Nylon,Fashion,PROD-C24,2,16.99,33.98,Visa,7421,Completed,Processing,,,,,j***a@icloud.com,Nashville,TN,30,Pass,45.57.188.211
TTS-ORD-20260614-4YGYF,CUST-0590,2026-06-14,Aesthetic LED Strip Lights 50ft,Home,PROD-C08,1,15.99,15.99,Mastercard,6442,Completed,Delivered,UPS,1Z999AA11404768759,2026-06-21,No,k***n@icloud.com,Tampa,FL,14,Pass,56.247.4.171
TTS-ORD-20260622-D3U94,CUST-0419,2026-06-22,Ice Roller for Face & Eyes,Beauty,PROD-C21,4,7.99,31.96,Visa,9606,Completed,Delivered,USPS,9400111899596846,2026-06-29,Yes,a***w@hotmail.com,Nashville,TN,0,Pass,62.194.38.199
TTS-ORD-20260620-Z6146,CUST-0111,2026-06-20,Portable Bluetooth Speaker,Electronics,PROD-A7,1,39.99,39.99,Mastercard,8935,Failed,Delivered,Veho,VH372233117,2026-06-25,Yes,k***n@gmail.com,New York,NY,30,Pass,89.176.133.187
TTS-ORD-20260627-G8W85,CUST-0470,2026-06-27,Smart Watch Ultra Pro,Electronics,PROD-A2,5,245.0,1225.0,Visa,9927,Completed,Shipped,Veho,VH485924214,,,j***r@icloud.com,Chicago,IL,30,Pass,154.45.68.234
TTS-ORD-20260622-82K8R,CUST-0353,2026-06-22,Electric Milk Frother Handheld,Home,PROD-C13,1,11.99,11.99,Mastercard,3410,Completed,Delivered,USPS,9400111899974692,2026-06-29,Yes,s***a@icloud.com,Raleigh,NC,30,Pass,194.39.134.248
TTS-ORD-20260706-PXAJM,CUST-0032,2026-07-06,Cloud Slides Pillow Slippers,Fashion,PROD-C09,1,19.99,19.99,Visa,5641,Completed,Delivered,UPS,1Z999AA16228372352,2026-07-13,Yes,j***s@hotmail.com,Columbus,OH,30,Pass,190.246.197.144
TTS-ORD-20260618-O667V,CUST-0516,2026-06-18,15g Nail Glue Press-On Kit,Beauty,PROD-B3,1,12.99,12.99,Mastercard,3839,Completed,Delivered,Veho,VH480783468,2026-06-22,No,m***t@hotmail.com,Miami,FL,0,Pass,131.174.225.83
TTS-ORD-20260613-DSYSY,CUST-0460,2026-06-13,Gel Nail Polish Kit UV Lamp,Beauty,PROD-C28,1,32.99,32.99,Visa,6858,Completed,Delivered,Veho,VH686081231,2026-06-17,Yes,m***t@icloud.com,Chicago,IL,14,Pass,110.110.120.108
TTS-ORD-20260602-SETUK,CUST-0097,2026-06-02,Wireless Earbuds with Charging Case,Electronics,PROD-C17,5,27.99,139.95,Visa,7433,Completed,Processing,,,,,k***n@yahoo.com,Charlotte,NC,30,Pass,123.172.2.119
TTS-ORD-20260604-0Y0BH,CUST-0681,2026-06-04,Crossbody Sling Bag Nylon,Fashion,PROD-C24,1,16.99,16.99,Visa,3361,Completed,Delivered,USPS,9400111899692910,2026-06-10,No,l***a@hotmail.com,Charlotte,NC,30,Pass,209.248.127.35
TTS-ORD-20260610-DHR3P,CUST-0643,2026-06-10,Yoga Mat Non-Slip 6mm,Sports,PROD-C05,1,22.99,22.99,Visa,1911,Completed,Delivered,FedEx,173507114853,2026-06-13,Yes,d***y@gmail.com,Raleigh,NC,30,Pass,96.104.124.252
TTS-ORD-20260616-G0TRK,CUST-0539,2026-06-16,Velvet Matte Lip Kit (6-pack),Beauty,PROD-C02,2,24.99,49.98,Mastercard,2638,Refunded,Delivered,Veho,VH257030842,2026-06-19,Yes,j***a@hotmail.com,Richmond,VA,14,Pass,146.95.171.71
TTS-ORD-20260607-Q6MF5,CUST-0567,2026-06-07,Hair Straightener Brush 2-in-1,Beauty,PROD-C16,2,34.99,69.98,Visa,8509,Completed,Delivered,Veho,VH111832249,2026-06-14,Yes,o***a@outlook.com,Portland,OR,30,Pass,22.252.41.92
TTS-ORD-20260703-K1KO6,CUST-0358,2026-07-03,Running Shoes Lightweight Mesh,Sports,PROD-C23,3,44.99,134.97,Visa,8925,Completed,Delivered,FedEx,818770795707,2026-07-10,Yes,d***d@icloud.com,Milwaukee,WI,30,Pass,140.156.169.47
TTS-ORD-20260703-DD7R1,CUST-0098,2026-07-03,Silicone Kitchen Utensil Set (12pc),Home,PROD-C27,1,24.99,24.99,Mastercard,4876,Completed,Delivered,DHL,JD20324130107,2026-07-06,Yes,j***h@gmail.com,Jacksonville,FL,30,Pass,64.187.229.99
TTS-ORD-20260605-N9UHJ,CUST-0229,2026-06-05,Wireless Earbuds with Charging Case,Electronics,PROD-C17,1,27.99,27.99,Visa,8168,Completed,Delivered,USPS,9400111899735996,2026-06-08,No,s***n@outlook.com,Salt Lake City,UT,30,Pass,77.52.190.42
TTS-ORD-20260704-MY80T,CUST-0643,2026-07-04,Acne Patch Hydrocolloid (96ct),Beauty,PROD-C18,1,8.99,8.99,Mastercard,4115,Completed,Delivered,FedEx,108131623007,2026-07-09,No,r***t@yahoo.com,Richmond,VA,0,Pass,166.212.122.129
TTS-ORD-20260710-RBTA3,CUST-0517,2026-07-10,Electric Milk Frother Handheld,Home,PROD-C13,1,11.99,11.99,Visa,5749,Completed,Delivered,UPS,1Z999AA13444491041,2026-07-14,No,l***a@outlook.com,Atlanta,GA,30,Pass,119.181.92.18
TTS-ORD-20260605-XBPH5,CUST-0508,2026-06-05,Vitamin C Brightening Serum,Beauty,PROD-C01,1,18.99,18.99,Visa,1973,Completed,Delivered,DHL,JD83257746179,2026-06-08,Yes,t***s@yahoo.com,Seattle,WA,30,Fail,72.141.210.188
TTS-ORD-20260604-8JBBS,CUST-0657,2026-06-04,Aromatherapy Essential Oil Diffuser,Home,PROD-C12,1,27.99,27.99,Visa,6738,Completed,Delivered,Veho,VH742256122,2026-06-11,No,a***w@icloud.com,Salt Lake City,UT,30,Pass,142.78.201.218
TTS-ORD-20260604-PPEP6,CUST-0690,2026-06-04,Yoga Mat Non-Slip 6mm,Sports,PROD-C05,2,22.99,45.98,Visa,7024,Completed,Delivered,UPS,1Z999AA17667919375,2026-06-07,Yes,d***d@outlook.com,Austin,TX,30,Pass,69.88.112.236
TTS-ORD-20260615-5ICCP,CUST-0046,2026-06-15,65-inch 4K Smart TV,Electronics,PROD-A4,1,899.99,899.99,Visa,5630,Completed,Shipped,DHL,JD16734717520,,,j***s@gmail.com,San Diego,CA,15,Fail,100.90.155.168
TTS-ORD-20260609-Z72KX,CUST-0176,2026-06-09,Stainless Steel Water Bottle 32oz,Sports,PROD-C06,1,19.99,19.99,Visa,9631,Completed,Delivered,DHL,JD75308675531,2026-06-14,No,s***n@outlook.com,Seattle,WA,30,Pass,101.179.139.129
TTS-ORD-20260623-BIP18,CUST-0148,2026-06-23,Portable Bluetooth Speaker,Electronics,PROD-A7,5,39.99,199.95,Visa,1348,Completed,Delivered,DHL,JD49644849927,2026-06-30,Yes,e***h@icloud.com,Los Angeles,CA,30,Pass,28.70.72.151
TTS-ORD-20260606-TXB17,CUST-0497,2026-06-06,Magnetic Phone Mount for Car,Electronics,PROD-C15,3,13.99,41.97,Visa,6508,Completed,Delivered,Veho,VH147690834,2026-06-10,Yes,m***t@outlook.com,Seattle,WA,30,Pass,212.152.56.194
TTS-ORD-20260710-PZ1J8,CUST-0304,2026-07-10,Smart Watch Ultra Pro,Electronics,PROD-A2,1,245.0,245.0,Mastercard,8656,Completed,Delivered,UPS,1Z999AA17671347646,2026-07-15,No,s***a@yahoo.com,Denver,CO,30,Fail,53.233.4.72
TTS-ORD-20260616-44PAA,CUST-0537,2026-06-16,Aesthetic LED Strip Lights 50ft,Home,PROD-C08,1,15.99,15.99,Visa,1606,Completed,Delivered,USPS,9400111899920433,2026-06-23,Yes,d***l@outlook.com,Miami,FL,14,Pass,142.164.217.143
TTS-ORD-20260604-WFWBE,CUST-0314,2026-06-04,Resistance Bands Set (5-pack),Sports,PROD-C04,1,16.99,16.99,Mastercard,1630,Completed,Delivered,FedEx,942921721460,2026-06-09,Yes,j***h@yahoo.com,Nashville,TN,30,Pass,195.130.221.113
TTS-ORD-20260603-SECHU,CUST-0500,2026-06-03,Gel Nail Polish Kit UV Lamp,Beauty,PROD-C28,1,32.99,32.99,Mastercard,7815,Pending,Delivered,USPS,9400111899666693,2026-06-06,No,r***t@gmail.com,Denver,CO,14,Pass,184.110.225.73
TTS-ORD-20260621-AV3S2,CUST-0015,2026-06-21,15g Nail Glue Press-On Kit,Beauty,PROD-B3,1,12.99,12.99,Mastercard,9326,Completed,Returned,DHL,JD31608656519,2026-06-26,Yes,k***n@hotmail.com,Austin,TX,0,Fail,202.89.241.56
TTS-ORD-20260708-0TE52,CUST-0648,2026-07-08,Magnetic Phone Mount for Car,Electronics,PROD-C15,2,13.99,27.98,Visa,8738,Failed,Delivered,UPS,1Z999AA15261979456,2026-07-15,Yes,b***n@hotmail.com,Richmond,VA,30,Pass,153.113.82.69
TTS-ORD-20260707-NMS6X,CUST-0306,2026-07-07,LED Ring Light 12-inch,Electronics,PROD-C03,1,29.99,29.99,Visa,4774,Completed,Delivered,Veho,VH438031505,2026-07-10,No,m***k@icloud.com,Richmond,VA,30,Pass,127.59.146.212
TTS-ORD-20260705-9UW16,CUST-0625,2026-07-05,Robot Vacuum Cleaner X500,Home,PROD-B2,3,445.5,1336.5,Mastercard,8439,Completed,Delivered,USPS,9400111899458163,2026-07-10,Yes,p***l@gmail.com,Salt Lake City,UT,30,Pass,62.31.108.68
TTS-ORD-20260701-IKM3M,CUST-0698,2026-07-01,Cat Tree Tower 54-inch,Toys,PROD-C26,1,59.99,59.99,Visa,2765,Completed,Delivered,UPS,1Z999AA19240423051,2026-07-07,Yes,b***n@gmail.com,Jacksonville,FL,30,Pass,38.190.236.91
TTS-ORD-20260627-D6VNX,CUST-0208,2026-06-27,Portable Blender USB Rechargeable,Home,PROD-C19,2,24.99,49.98,Visa,7215,Completed,Shipped,FedEx,944921889897,,,p***l@outlook.com,Salt Lake City,UT,30,Pass,132.46.131.185
TTS-ORD-20260607-B850P,CUST-0308,2026-06-07,Gel Nail Polish Kit UV Lamp,Beauty,PROD-C28,1,32.99,32.99,Visa,5558,Completed,Delivered,DHL,JD50487323260,2026-06-12,Yes,e***h@hotmail.com,Dallas,TX,14,Pass,177.81.26.89
TTS-ORD-20260608-17XFH,CUST-0242,2026-06-08,Cloud Slides Pillow Slippers,Fashion,PROD-C09,1,19.99,19.99,Visa,9334,Completed,Cancelled,,,,,r***l@yahoo.com,Houston,TX,30,Pass,27.154.232.11
TTS-ORD-20260613-S3KDZ,CUST-0293,2026-06-13,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,2,22.99,45.98,Visa,2965,Completed,Cancelled,,,,,s***n@icloud.com,Minneapolis,MN,30,Pass,130.127.68.23
TTS-ORD-20260608-ZL7P7,CUST-0363,2026-06-08,Robot Vacuum Cleaner X500,Home,PROD-B2,1,445.5,445.5,Mastercard,9540,Completed,Delivered,DHL,JD45800000538,2026-06-14,No,r***t@outlook.com,Dallas,TX,30,Pass,68.216.143.170
TTS-ORD-20260601-EWDS0,CUST-0341,2026-06-01,LED Desk Lamp with USB Charger,Home,PROD-A3,1,34.99,34.99,Mastercard,4509,Completed,Delivered,Veho,VH262600063,2026-06-07,No,c***r@gmail.com,Indianapolis,IN,30,Pass,131.18.126.143
TTS-ORD-20260612-45YRW,CUST-0616,2026-06-12,Bucket Hat Reversible Cotton,Fashion,PROD-C30,2,11.99,23.98,Mastercard,6851,Completed,Delivered,USPS,9400111899607755,2026-06-19,No,k***n@hotmail.com,Phoenix,AZ,14,Pass,143.76.25.57
TTS-ORD-20260619-1R2RO,CUST-0428,2026-06-19,Silicone Phone Case - Galaxy S24,Electronics,PROD-B1,1,14.99,14.99,Mastercard,4847,Completed,Delivered,USPS,9400111899792702,2026-06-22,Yes,d***d@gmail.com,Raleigh,NC,14,Pass,94.69.130.56
TTS-ORD-20260706-LOUFH,CUST-0427,2026-07-06,Wireless Earbuds with Charging Case,Electronics,PROD-C17,2,27.99,55.98,Visa,2807,Completed,Delivered,USPS,9400111899157287,2026-07-11,Yes,j***n@hotmail.com,Los Angeles,CA,30,Pass,176.85.34.155
TTS-ORD-20260602-T94OZ,CUST-0479,2026-06-02,Smart Plug WiFi 4-Pack,Electronics,PROD-C25,2,22.99,45.98,Visa,5754,Completed,Shipped,UPS,1Z999AA13812909739,,,n***y@yahoo.com,Austin,TX,30,Pass,115.85.106.56
TTS-ORD-20260616-B03NO,CUST-0651,2026-06-16,Cat Tree Tower 54-inch,Toys,PROD-C26,2,59.99,119.98,Mastercard,5423,Completed,Delivered,Veho,VH145403352,2026-06-20,Yes,j***a@gmail.com,Memphis,TN,30,Pass,39.19.130.185
TTS-ORD-20260601-P0KQD,CUST-0055,2026-06-01,Wireless Earbuds with Charging Case,Electronics,PROD-C17,1,27.99,27.99,Visa,8723,Completed,Shipped,FedEx,769291074710,,,d***l@icloud.com,Austin,TX,30,Pass,94.110.24.57
TTS-ORD-20260618-QUA1Q,CUST-0189,2026-06-18,Wireless Earbuds with Charging Case,Electronics,PROD-C17,3,27.99,83.97,Visa,8811,Completed,Delivered,Veho,VH881208866,2026-06-24,No,m***l@hotmail.com,Minneapolis,MN,30,Pass,47.165.80.86
TTS-ORD-20260606-CRO04,CUST-0164,2026-06-06,15g Nail Glue Press-On Kit,Beauty,PROD-B3,1,12.99,12.99,Mastercard,1598,Completed,Delivered,FedEx,776041575113,2026-06-12,Yes,j***h@outlook.com,Louisville,KY,0,Pass,196.145.154.105
TTS-ORD-20260614-7PCEA,CUST-0309,2026-06-14,Wireless Noise-Cancelling Headphones,Electronics,PROD-A1,1,59.99,59.99,Visa,9518,Pending,Delivered,Veho,VH861141405,2026-06-20,Yes,j***r@gmail.com,Dallas,TX,30,Pass,62.51.113.223
TTS-ORD-20260628-KPK7Y,CUST-0127,2026-06-28,Silicone Phone Case - Galaxy S24,Electronics,PROD-B1,2,14.99,29.98,Visa,9560,Completed,Processing,,,,,j***s@outlook.com,Los Angeles,CA,14,Pass,177.228.96.145
TTS-ORD-20260619-FZRLG,CUST-0413,2026-06-19,Vitamin C Brightening Serum,Beauty,PROD-C01,1,18.99,18.99,Mastercard,8708,Completed,Delivered,USPS,9400111899595043,2026-06-25,Yes,d***d@gmail.com,Chicago,IL,30,Pass,21.80.180.49
TTS-ORD-20260607-7J35V,CUST-0586,2026-06-07,LED Ring Light 12-inch,Electronics,PROD-C03,1,29.99,29.99,Visa,6009,Completed,Delivered,USPS,9400111899767254,2026-06-14,No,j***s@outlook.com,Jacksonville,FL,30,Pass,179.197.104.240
TTS-ORD-20260705-L1VJ3,CUST-0303,2026-07-05,Mini Portable Projector HD,Electronics,PROD-C07,1,149.99,149.99,Mastercard,8756,Completed,Delivered,FedEx,719604599091,2026-07-08,Yes,a***y@yahoo.com,Minneapolis,MN,30,Pass,63.1.201.60
TTS-ORD-20260710-3PQK1,CUST-0429,2026-07-10,Resistance Bands Set (5-pack),Sports,PROD-C04,1,16.99,16.99,Mastercard,4944,Completed,Processing,,,,,p***l@hotmail.com,Miami,FL,30,Pass,120.97.199.99
TTS-ORD-20260620-Z4UR2,CUST-0167,2026-06-20,Ice Roller for Face & Eyes,Beauty,PROD-C21,1,7.99,7.99,Mastercard,2970,Completed,Cancelled,,,,,s***h@hotmail.com,Atlanta,GA,0,Fail,131.167.90.46
TTS-ORD-20260624-PSALD,CUST-0455,2026-06-24,Smart Watch Ultra Pro,Electronics,PROD-A2,2,245.0,490.0,Mastercard,7043,Completed,Delivered,FedEx,509664535205,2026-06-28,No,r***d@outlook.com,Milwaukee,WI,30,Fail,148.236.4.156
TTS-ORD-20260618-G0XTD,CUST-0110,2026-06-18,Aesthetic LED Strip Lights 50ft,Home,PROD-C08,1,15.99,15.99,Mastercard,7054,Completed,Delivered,DHL,JD13536156992,2026-06-24,No,a***y@gmail.com,Los Angeles,CA,14,Pass,176.229.183.40
TTS-ORD-20260609-9GWA4,CUST-0268,2026-06-09,Velvet Matte Lip Kit (6-pack),Beauty,PROD-C02,2,24.99,49.98,Visa,6185,Completed,Shipped,USPS,9400111899202210,,,s***h@yahoo.com,Milwaukee,WI,14,Pass,170.185.242.94
TTS-ORD-20260626-BVYOW,CUST-0636,2026-06-26,Crossbody Sling Bag Nylon,Fashion,PROD-C24,2,16.99,33.98,Visa,1052,Completed,Shipped,FedEx,395188622909,,,s***n@outlook.com,Austin,TX,30,Pass,90.144.90.31
TTS-ORD-20260707-2HNC0,CUST-0177,2026-07-07,Aromatherapy Essential Oil Diffuser,Home,PROD-C12,1,27.99,27.99,Visa,5042,Completed,Delivered,UPS,1Z999AA16092366152,2026-07-14,No,w***m@outlook.com,Charlotte,NC,30,Pass,194.165.242.231
TTS-ORD-20260609-JPDMN,CUST-0407,2026-06-09,LED Ring Light 12-inch,Electronics,PROD-C03,1,29.99,29.99,Visa,9569,Completed,Delivered,Veho,VH342623109,2026-06-13,Yes,c***r@icloud.com,Memphis,TN,30,Pass,181.176.213.44
TTS-ORD-20260708-D1JQB,CUST-0377,2026-07-08,LED Desk Lamp with USB Charger,Home,PROD-A3,1,34.99,34.99,Visa,2889,Completed,Delivered,USPS,9400111899317523,2026-07-13,No,s***h@hotmail.com,Richmond,VA,30,Pass,188.162.48.122
TTS-ORD-20260708-XD6LQ,CUST-0610,2026-07-08,Robot Vacuum Cleaner X500,Home,PROD-B2,1,445.5,445.5,Mastercard,4050,Refunded,Delivered,UPS,1Z999AA17998529307,2026-07-11,Yes,l***a@gmail.com,Charlotte,NC,30,Pass,132.208.158.117
TTS-ORD-20260628-16SP1,CUST-0296,2026-06-28,Gel Nail Polish Kit UV Lamp,Beauty,PROD-C28,1,32.99,32.99,Visa,7565,Completed,Delivered,Veho,VH828593785,2026-07-04,Yes,j***h@hotmail.com,San Antonio,TX,14,Fail,27.42.132.43
TTS-ORD-20260709-QFAF5,CUST-0028,2026-07-09,Oversized Canvas Tote Bag,Fashion,PROD-C10,1,14.99,14.99,Visa,5936,Completed,Delivered,UPS,1Z999AA15167514715,2026-07-14,No,m***w@outlook.com,Raleigh,NC,30,Pass,40.48.61.220
TTS-ORD-20260606-6Y3Z1,CUST-0514,2026-06-06,Resistance Bands Set (5-pack),Sports,PROD-C04,1,16.99,16.99,Mastercard,2569,Completed,Delivered,FedEx,208854708605,2026-06-12,Yes,s***n@icloud.com,Nashville,TN,30,Pass,52.82.196.240
